"ID","성별","연령","거주지역"
"Q26679743","M","55","서울 노원구 월계3동"
"Q22239497","M","48","서울 서초구 반포1동"
"Q52446270","M","58","서울 성북구 안암동1가"
"Q61544798","F","40","서울 은평구 진관동"
"Q83341281","M","72","서울 은평구 불광동"
"Q76570823","M","32","경기 안양시 만안구 안양1동"
"Q78547457","M","42","서울 은평구 대조동"
"Q69507041","F","44","서울 서초구 서초1동"
"Q79182317","F","56","서울 서초구 반포1동"
"Q76922586","F","50","서울 서초구 잠원동"
"Q44110740","F","49","서울 은평구 진관동"
"Q23500183","M","40","서울 서초구 반포1동"
"Q74954182","F","46","경기 안양시 동안구 귀인동"
"Q72914965","F","38","경기 안양시 동안구 신촌동"
"Q52475941","M","32","경기 과천시 중앙동"
"Q42298512","F","25","서울 은평구 역촌동"
"Q52511532","F","41","서울 송파구 신천동"
"Q13446376","F","52","서울 서초구 반포1동"
"Q88506053","F","55","경기 안양시 만안구 안양3동"
"Q37898426","F","32","경기 수원시 장안구 천천동"
"Q98809133","F","31","경기 수원시 권선구 권선동"
"Q32186218","M","34","서울 은평구 녹번동"
"Q43150384","F","45","경기 안양시 동안구 부림동"
"Q77196982","F","47","경기 안양시 동안구 부림동"
"Q88837947","M","44","서울 서초구 반포4동"
"Q61139309","F","43","서울 동작구 흑석동"
"Q09081312","F","49","경기 군포시 광정동"
"Q03863721","F","57","서울 은평구 불광3동"
"Q69931915","F","39","서울 관악구 신림7동"
"Q62521353","M","36","서울 서초구 서초2동"
"Q98757257","F","53","경기 의왕시 포일동"
"Q63976590","F","38","서울 서초구 서초동"
"Q72664955","M","37","서울 서초구 잠원동"
"Q76740370","M","45","경기 수원시 장안구 천천동"
"Q77489875","F","44","서울 은평구 불광동"
"Q59867222","F","40","경기 수원시 장안구 정자3동"
"Q36397151","M","45","경기 안양시 동안구 비산3동"
"Q79196878","F","41","경기 수원시 장안구 정자동"
"Q04973037","M","43","경기 평택시 팽성읍"
"Q32722127","F","25","경기 수원시 권선구 당수동"
"Q23173066","F","42","서울 서초구 서초4동"
"Q22767104","F","41","경기 군포시 수리동"
"Q22429191","M","58","서울 강남구 삼성1동"
"Q85022994","F","40","서울 성북구 정릉동"
"Q37190031","M","42","서울 은평구 불광3동"
"Q23962758","F","33","서울 은평구 불광2동"
"Q67029088","M","44","경기 수원시 장안구 조원동"
"Q05574452","M","49","서울 서초구 반포1동"
"Q23118913","F","36","서울 영등포구 여의도동"
"Q33430001","F","46","서울 은평구 불광2동"
"Q42802249","M","39","서울 서초구 반포1동"
"Q94988332","F","56","경기 고양시 덕양구 행신3동"
"Q21372725","F","55","서울 은평구 진관동"
"Q01646090","F","50","경기 화성시 봉담읍"
"Q00393596","F","41","서울 서초구 잠원동"
"Q74242556","F","34","서울 성북구 보문동3가"
"Q77202055","F","61","서울 성북구 돈암2동"
"Q32638324","M","53","서울 은평구 구산동"
"Q59114111","M","38","서울 서초구 방배2동"
"Q89951016","F","47","경기 용인시 기흥구 중동"
"Q59117772","F","31","경기 용인시 기흥구 공세동"
"Q22443307","M","32","서울 서초구 서초4동"
"Q03237048","F","61","경기 용인시 기흥구 보정동"
"Q55529394","M","36","인천 남동구 서창동"
"Q51305258","F","46","서울 서초구 서초4동"
"Q42391492","F","35","경기 오산시 오산동"
"Q88967876","F","37","서울 서초구 잠원동"
"Q22971310","F","44","서울 서초구 잠원동"
"Q00245354","F","44","경기 용인시 수지구 죽전1동"
"Q07798685","F","38","서울 은평구 진관동"
"Q41150619","M","41","경기 용인시 수지구 상현1동"
"Q39881168","F","62","경기 화성시 반송동"
"Q46092387","F","53","서울 서초구 잠원동"
"Q56940529","F","31","서울 서초구 서초4동"
"Q18869877","F","59","경기 용인시 수지구 상현1동"
"Q28248450","F","55","서울 서초구 반포1동"
"Q03586378","F","71","경기 용인시 수지구 성복동"
"Q29501574","M","56","경기 용인시 처인구 양지면"
"Q92249354","F","51","서울 은평구 대조동"
"Q18071226","M","65","경기 용인시 처인구 이동면"
"Q66596346","F","45","서울 성북구 정릉2동"
"Q27165260","M","34","경기 고양시 덕양구 내유동"
"Q29248442","F","37","서울 강남구 도곡1동"
"Q55658372","M","54","인천 부평구 갈산2동"
"Q93100238","M","65","서울 서초구 서초4동"
"Q46596339","F","28","경기 성남시 수정구 복정동"
"Q34782471","F","45","서울 강남구 압구정동"
"Q74062567","M","26","부산 해운대구 반송1동"
"Q30688603","F","34","서울 서초구 반포동"
"Q26478159","F","67","서울 서초구 서초4동"
"Q91556131","F","54","서울 서초구 반포1동"
"Q15934470","F","68","서울 은평구 불광3동"
"Q64579873","M","40","서울 은평구 갈현1동"
"Q37222153","F","55","서울 서초구 서초4동"
"Q19115409","F","30","서울 송파구 삼전동"
"Q49438418","F","59","서울 은평구 불광1동"
"Q93660831","M","55","서울 서초구 잠원동"
"Q32894514","F","36","서울 서초구 서초4동"
"Q88315142","F","30","서울 강북구 인수동"
"Q71108209","F","33","서울 송파구 잠실2동"
"Q13328345","F","54","서울 성북구 돈암2동"
"Q47288977","F","57","경기 성남시 분당구 정자동"
"Q95725316","F","56","경기 성남시 분당구 서현동"
"Q77638825","F","61","서울 서초구 서초1동"
"Q11517398","M","31","서울 서초구 잠원동"
"Q01923298","F","46","서울 강남구 논현1동"
"Q41407149","F","38","서울 은평구 대조동"
"Q62191410","F","44","경기 성남시 분당구 수내동"
"Q41207675","F","63","서울 은평구 불광2동"
"Q98648313","M","44","서울 성북구 돈암2동"
"Q82073116","F","35","서울 서초구 잠원동"
"Q23569766","F","47","서울 성북구 삼선동5가"
"Q58221354","M","28","서울 종로구 이화동"
"Q52981504","M","50","경기 광주시 송정동"
"Q45438923","F","40","서울 성북구 동선동2가"
"Q34614916","F","27","서울 서초구 반포4동"
"Q36576893","F","48","서울 은평구 불광1동"
"Q41685224","F","39","서울 은평구 불광2동"
"Q14935123","M","52","서울 서초구 서초동"
"Q19080995","M","43","서울 은평구 구산동"
"Q24082133","M","40","경기 이천시 마장면"
"Q37577212","M","50","서울 은평구 진관동"
"Q61969683","M","44","서울 강남구 자곡동"
"Q61069416","M","45","서울 은평구 불광2동"
"Q09961772","F","47","경기 여주군 여주읍"
"Q43998533","F","51","서울 은평구 진관동"
"Q67115142","F","70","경기 고양시 덕양구 관산동"
"Q39056619","F","54","서울 은평구 진관동"
"Q67593106","F","47","서울 송파구 문정2동"
"Q64758865","F","49","서울 성북구 동선동1가"
"Q47335627","F","37","서울 은평구 역촌동"
"Q28417593","F","45","경기 남양주시 호평동"
"Q87502459","F","46","서울 성동구 응봉동"
"Q88683391","F","40","서울 동작구 노량진1동"
"Q31903054","F","35","경기 남양주시 진건읍"
"Q07977873","M","53","서울 서초구 방배4동"
"Q34269137","F","48","서울 성북구 돈암2동"
"Q93712714","F","35","서울 강동구 길동"
"Q46776542","F","69","서울 성북구 동소문동6가"
"Q40302874","F","50","서울 은평구 응암1동"
"Q29526631","F","52","충남 천안시 서북구 쌍용2동"
"Q23995744","M","43","서울 서초구 잠원동"
"Q13374297","F","23","경기 양평군 서종면"
"Q46835494","F","36","서울 강남구 수서동"
"Q66785554","M","30","서울 성북구 동소문동4가"
"Q07334216","M","24","서울 성북구 동선동1가"
"Q82793255","F","45","서울 서초구 반포1동"
"Q91373684","F","53","서울 용산구 동빙고동"
"Q98006468","F","57","서울 성북구 안암동3가"
"Q71319166","F","54","경기 의정부시 낙양동"
"Q47175457","F","32","서울 도봉구 창5동"
"Q17773719","F","33","경기 의정부시 호원2동"
"Q81544770","M","33","서울 마포구 성산동"
"Q72436955","F","41","경기 용인시 기흥구 보정동"
"Q52261597","F","37","서울 은평구 갈현동"
"Q64882551","M","49","경기 의정부시 녹양동"
"Q36173504","F","49","서울 강동구 길동"
"Q29310905","F","44","경기 의정부시 용현동"
"Q24349446","F","51","서울 성북구 동소문동6가"
"Q78358967","F","52","경기 안양시 만안구 석수2동"
"Q10784348","F","64","서울 성북구 정릉2동"
"Q78893837","F","48","경기 의정부시 가능3동"
"Q74939887","M","34","경기 양주시 장흥면"
"Q46742387","F","38","경기 양주시 고암동"
"Q77062515","F","43","경기 양주시 장흥면"
"Q05648060","F","36","경기 양주시 장흥면"
"Q17243795","M","40","경기 양주시 장흥면"
"Q37475175","F","41","경기 양주시 장흥면"
"Q12948932","M","42","서울 성북구 정릉4동"
"Q72759819","F","41","경기 양주시 장흥면"
"Q67836408","F","42","경기 양주시 장흥면"
"Q98437980","F","52","경기 양주시 장흥면"
"Q31035901","F","59","경기 양주시 장흥면"
"Q86034396","F","58","서울 은평구 역촌동"
"Q04275110","F","50","경기 양주시 백석읍"
"Q09867429","F","51","경기 연천군 신서면"
"Q67224213","F","49","서울 서초구 반포1동"
"Q44196832","F","63","서울 서초구 서초동"
"Q97642951","F","29","경기 포천시 이동면"
"Q36618292","F","39","광주 북구 문흥동"
"Q17185841","F","30","광주 북구 문흥2동"
"Q77900122","F","46","광주 북구 용봉동"
"Q51865513","F","49","광주 광산구 신창동"
"Q48834439","F","35","서울 은평구 역촌동"
"Q55540091","F","30","광주 북구 동림동"
"Q65469592","F","53","광주 서구 치평동"
"Q64927053","M","41","서울 은평구 불광2동"
"Q07870839","M","62","광주 남구 봉선동"
"Q40022877","F","64","광주 남구 봉선2동"
"Q34676695","F","51","광주 서구 쌍촌동"
"Q22093842","M","51","광주 서구 화정동"
"Q47579437","M","59","서울 은평구 진관동"
"Q33790321","F","29","광주 서구 풍암동"
"Q36281895","F","46","서울 서초구 잠원동"
"Q47755004","F","37","서울 은평구 불광2동"
"Q17823484","F","57","전남 무안군 삼향읍"
"Q70315532","M","40","전남 목포시 하당동"
"Q55866744","F","23","서울 서초구 서초1동"
"Q07698864","F","31","전남 진도군 진도읍"
"Q29669087","F","62","전남 진도군 군내면"
"Q98506868","F","21","서울 성북구 동선동3가"
"Q47605370","F","54","전남 여수시 국동"
"Q58879680","M","50","전남 여수시 시전동"
"Q14727692","F","54","서울 서초구 서초4동"
"Q06966174","F","45","전북 전주시 완산구 평화동1가"
"Q23034364","F","58","경기 남양주시 호평동"
"Q54847353","F","49","전북 전주시 덕진구 우아동3가"
"Q55680694","F","58","전북 전주시 완산구 효자동2가"
"Q62597866","M","52","전북 전주시 완산구 서신동"
"Q21894399","F","53","전북 전주시 완산구 효자동2가"
"Q38129065","F","26","전북 전주시 완산구 동서학동"
"Q15437269","M","25","전북 전주시 덕진구 인후동1가"
"Q07306165","M","40","전북 전주시 덕진구 인후동1가"
"Q26682177","M","50","서울 서초구 서초4동"
"Q43860555","F","25","전북 익산시 영등동"
"Q76701883","F","53","서울 강남구 압구정동"
"Q82106678","F","59","서울 서초구 잠원동"
"Q40361597","F","53","서울 은평구 진관외동"
"Q88403892","M","40","전북 전주시 덕진구 송천동1가"
"Q96626275","M","28","서울 성북구 동선동3가"
"Q58070687","F","54","서울 서초구 반포1동"
"Q47007076","F","60","전북 군산시 신풍동"
"Q87009753","M","45","전남 여수시 미평동"
"Q43748143","F","67","서울 서초구 잠원동"
"Q90684012","F","24","부산 중구 보수동2가"
"Q02858210","F","31","부산 사하구 감천동"
"Q04640931","F","46","서울 은평구 불광3동"
"Q16922349","F","36","경기 고양시 일산서구 일산3동"
"Q95179130","M","40","부산 서구 동대신동3가"
"Q90300640","F","47","서울 서초구 반포2동"
"Q46254306","F","61","서울 서초구 반포1동"
"Q87822286","F","29","부산 영도구 동삼1동"
"Q59530874","F","34","서울 성북구 동선동2가"
"Q37478728","F","58","부산 동래구 사직2동"
"Q50922770","F","26","부산 동래구 사직2동"
"Q36623863","F","28","서울 성북구 정릉4동"
"Q37813039","F","43","서울 서초구 서초4동"
"Q20738189","F","29","서울 성북구 동선동1가"
"Q83696357","F","41","서울 은평구 진관동"
"Q76740261","F","45","서울 노원구 중계1동"
"Q76105585","F","58","서울 성북구 동선동4가"
"Q61783360","F","45","부산 금정구 부곡3동"
"Q04358550","F","39","서울 은평구 응암동"
"Q19202775","F","46","부산 연제구 거제2동"
"Q22218500","M","38","부산 부산진구 초읍동"
"Q99859683","M","48","부산 해운대구 반송2동"
"Q75318747","M","49","충북 청주시 흥덕구 산남동"
"Q69155383","F","28","부산 해운대구 반여4동"
"Q41689431","M","60","부산 해운대구 좌1동"
"Q71602534","F","54","부산 동래구 낙민동"
"Q46488128","F","42","서울 서대문구 북가좌2동"
"Q89789565","F","42","서울 서초구 잠원동"
"Q51925496","M","32","부산 금정구 남산동"
"Q03183307","F","34","부산 북구 구포동"
"Q08681979","F","54","부산 북구 금곡동"
"Q74171196","F","59","부산 동구 수정3동"
"Q45634548","F","33","서울 성북구 동소문동4가"
"Q22422626","F","60","부산 금정구 청룡동"
"Q88055727","F","49","부산 사상구 학장동"
"Q19907117","M","33","부산 남구 문현3동"
"Q63577472","F","40","서울 서초구 잠원동"
"Q37442096","M","32","부산 사하구 다대1동"
"Q04803238","M","47","대전 서구 가수원동"
"Q17813877","M","38","서울 서초구 잠원동"
"Q90769760","M","62","경남 의령군 정곡면"
"Q64249639","F","51","경남 창원시 성산구 성주동"
"Q16180300","M","79","서울 서초구 서초1동"
"Q76725462","F","29","서울 성북구 동선동5가"
"Q75672790","F","59","경남 창원시 성산구 반림동"
"Q81398721","F","68","경남 창원시 진해구 석동"
"Q41500123","F","23","경남 창원시 진해구 자은동"
"Q13035263","F","35","서울 서초구 서초동"
"Q91643439","F","38","서울 도봉구 방학3동"
"Q53365301","M","44","서울 서초구 잠원동"
"Q29966864","M","42","서울 서초구 반포1동"
"Q16421658","F","50","서울 은평구 진관동"
"Q44057443","F","27","서울 성북구 동선동3가"
"Q09175590","M","48","서울 은평구 진관동"
"Q52810463","F","57","서울 서초구 잠원동"
"Q75120565","F","51","울산 남구 신정동"
"Q14758835","F","58","서울 서초구 반포1동"
"Q17601251","F","41","부산 사하구 하단동"
"Q02663074","F","36","서울 은평구 불광1동"
"Q35211352","M","28","서울 광진구 중곡1동"
"Q10466457","F","43","서울 서초구 서초3동"
"Q81915160","F","26","제주 제주시 이호이동"
"Q42643888","F","45","서울 서초구 서초1동"
"Q64051094","F","23","제주 제주시 도남동"
"Q01627384","F","57","대구 북구 침산2동"
"Q82965711","F","44","서울 성북구 정릉3동"
"Q44880942","F","30","대구 서구 비산7동"
"Q95149987","F","40","서울 은평구 대조동"
"Q57242446","F","46","서울 은평구 진관동"
